node;clustering_coeffs;name_metrics;name_dataset;followers;popularity;genres;chart_hits
4OAI9M0lWaI649gk20Aasv;1.0;TMLH;TMLH;87.0;33.0;[];
4OCb8pVn2IA6XdfqRYBnG2;1.0;Crummy Young;Crummy Young;4.0;8.0;[];
4OI9MSXu1JqXoKlS6P5H4F;1.0;DJ JS MIX;DJ JS MIX;929.0;42.0;[];
4OMr9GwPNfbZTEw1yvm9g0;1.0;Ora Dee;Ora Dee;57.0;12.0;[];
4OO4tJN6fVRCe7GimEvaxg;1.0;Roro;Roro;68.0;26.0;[];
4ORnI4BzjKFbUply6fRvkX;1.0;ÄTNA;ÄTNA;27985.0;47.0;['dresden indie', 'german indie'];
4OVauS8R09pmXgkxVBnpqD;1.0;Profus PPZ;Profus PPZ;231.0;24.0;['rap uliczny'];
4OYcQT9EHQHCYJVfbyGNzr;1.0;Haze;Haze;157.0;27.0;[];
4OiLGOExR5sXyMtyKccRgY;1.0;KUSH;KUSH;654.0;26.0;[];
4OiRqHPxirRjHT1w8NvwMb;1.0;Aparna;Aparna;5831.0;31.0;[];
4OlJl5DLJaL8V4HRZZVSLw;1.0;พงษ์สิทธิ์ คําภีร์;พงษ์สิทธิ์ คําภีร์;18.0;3.0;[];
4Or8K0pntC787WXJrC658m;1.0;Augustin choir;Augustin choir;3.0;10.0;[];
4OvEjbTT6H3zArVIrsEoII;1.0;Bianco;Bianco;11749.0;26.0;['italian indie pop', 'turin indie'];
4P2nwFIMURDKwp0dPOXKdR;1.0;Gavaskar Avinash;Gavaskar Avinash;13.0;3.0;[];
4P4gZvRYiVpvtCkmd37jRM;1.0;No Malice;No Malice;6775.0;39.0;['conscious hip hop'];
4PBi6KeAWmFpmrS8ydovdU;1.0;Daniela & Andrea;Daniela & Andrea;83.0;4.0;[];
4PDBMSiqCxaUJJLhW4XqJE;1.0;Master Abishek;Master Abishek;0.0;0.0;[];
4PJ00QtGVXFoq9zQ6QICSp;1.0;Manuel Wirtz;Manuel Wirtz;4694.0;27.0;[];
4PKxv39iCqVHn97VxES26r;1.0;*Blackheart;*Blackheart;68.0;40.0;[];
4PXiUhKXxBoQ3i2A3jbS80;1.0;Kollosus the Judge;Kollosus the Judge;0.0;0.0;[];
4Pg65BMw56mPw49LOLoUwf;1.0;Ramo Roma;Ramo Roma;57.0;11.0;[];
4PhJv48oy3YJMQ5hDt9BFu;1.0;Bhushan Dua;Bhushan Dua;56406.0;33.0;['classic bollywood', 'indian instrumental'];
4Plkm6MPQGXSteB9LHQ57U;1.0;ElektrikBeat;ElektrikBeat;77.0;21.0;[];
4PoDl8ZLsbbdeNBrEC1eSH;1.0;Ellie May;Ellie May;1233.0;53.0;[];
4PuEvEs294YAZWIbWojzDo;1.0;Friz;Friz;74.0;34.0;[];
4PwUStNBbEvGa6xHGaAmOW;1.0;Delluka Vieira;Delluka Vieira;1272.0;15.0;[];
4PxQk9SvK9s3ZJBuOiZDwo;1.0;J JAZZSPER;J JAZZSPER;29.0;16.0;[];
4Q2KBosegXJsueu6s52tES;1.0;Boombl4;Boombl4;174.0;38.0;[];
4QCMJeV5aPlZCswgzTyX2X;1.0;El Mas Berrako;El Mas Berrako;255.0;34.0;['cumbia 420'];
4QHGxRolrlEEfAOdvhx0ko;1.0;Jordan Parat;Jordan Parat;3023.0;31.0;['schweizer rap', 'swiss reggae'];
4QII96v2C63K9PaG6k8aby;1.0;VO;VO;9454.0;25.0;[];['sa (1)']
4QLcqjkKen1gbixF3tSS4T;1.0;Serious Sam;Serious Sam;30.0;6.0;[];
4QMVGiEbc5NbK2cZzyGgqa;1.0;SprngBrk;SprngBrk;8894.0;35.0;['cali rap', 'kansas hip hop'];
4QWcd1f42lWuZP0m8n1i6l;1.0;Dj Sq;Dj Sq;1.0;2.0;[];
4QZjx3AfLqJhGYkmWAEUm7;1.0;Rooftime;Rooftime;45536.0;56.0;['brazilian edm'];
4Qc2hTBOx11WvgZMK2M4O9;1.0;Nathan Adams;Nathan Adams;1859.0;32.0;['afro house', 'deep house', 'soulful house'];
4QhK7tHBZNXrGeQcWzYqP8;1.0;Waleed El Haz;Waleed El Haz;0.0;1.0;[];
4QntnP6mVExA8rd9O8aKOp;1.0;Saoko;Saoko;77.0;5.0;[];
4QoDg1T93yGL14pSesSyUj;1.0;Mestiza;Mestiza;33772.0;34.0;['musica ayacuchana', 'rap latina', 'venezuelan hip hop'];
4QorJVeBcR8p3rOveZtpSk;1.0;Bella Alubo;Bella Alubo;38160.0;43.0;['alte', 'nigerian pop'];
4Qpbhxe0sO2zhvUVfODdZw;1.0;Pankaj Udhas;Pankaj Udhas;2432976.0;57.0;['classic bollywood', 'desi pop', 'filmi', 'ghazal', 'sufi'];
4QqgnAI6pNep4Pnis3t3i9;1.0;Potencia;Potencia;2486.0;33.0;[];
4QqofQpZVkpAPip1ny6kjy;1.0;Billy Miller;Billy Miller;1.0;11.0;[];
4QqxlFAaUd9ES3iXlHMT0o;1.0;DJ VDS MIx;DJ VDS MIx;1.0;15.0;[];
4Qy1sYdee9rp8I9N6rpaNM;1.0;Cat Dealer;Cat Dealer;9.0;8.0;[];
4R4yZ6T76hF53TDvD0uRgs;1.0;MC Duzinho do Cabaré;MC Duzinho do Cabaré;9.0;7.0;[];
4R5ACqWmlBvE4X9I1N1q50;1.0;Med33p;Med33p;361.0;4.0;[];
4RBmbtdnz7QK9ddu4CWz1L;1.0;Jonatan Sanchez;Jonatan Sanchez;78014.0;33.0;['nueva musica mexicana'];
4RGFdV2ItsupGtOJLS5G7n;1.0;Fatmax Gsus;Fatmax Gsus;6.0;12.0;[];
4RH5rQ6kwIASIwZxWUBNTS;1.0;Lauri Garcia;Lauri Garcia;29832.0;58.0;[];['bo (1)', 'ec (1)', 'mx (1)', 'pe (1)']
4RLWlg7O50XdxesaHmmc2t;1.0;Sergio Luis;Sergio Luis;129.0;12.0;[];
4RMdsc21y0aET1OCm32h1u;1.0;Ian Moss;Ian Moss;39270.0;41.0;['australian pop', 'australian rock'];
4RVBHXd0cu2qrEyv8jVjQZ;1.0;Marianne Rosenberg;Marianne Rosenberg;117203.0;46.0;['classic schlager', 'schlager'];
4RbDsFhBxVL8mYGfnckAQd;1.0;Doeshun;Doeshun;71.0;23.0;[];
4RbnxBICEo4FkQmVkYG3X2;1.0;Riva's Private;Riva's Private;1.0;0.0;[];
4RcSrFVp2RWV6oIjaWaEOx;1.0;Benyo El Multi;Benyo El Multi;455.0;9.0;[];
4RgKspJXYKHAjzIkPBEObj;1.0;Pavel Wožniak;Pavel Wožniak;7.0;2.0;['czech country'];
4RkS90Z6Q6eZLmEIYbBtWX;1.0;Nypel;Nypel;17494.0;42.0;[];
4RoGp6FS0IfUsv7lrknp8U;1.0;Southearn;Southearn;37.0;23.0;[];
4RrUPH3ft5rpbh3ij0iFb8;1.0;Glitch and Repeat;Glitch and Repeat;5.0;0.0;[];
4S0NUtf6phGKjok1Km4y71;1.0;Disturbing London;Disturbing London;250.0;8.0;[];
4S0j8QbaNXkRUsBRUw6GrC;1.0;Lukas da Z.O;Lukas da Z.O;10.0;1.0;[];
4S55arVgMLWyaabu95NKIx;1.0;ARAS İdol;ARAS İdol;1597.0;40.0;[];
4S5t9CJJNjl6zEp5e1OMiO;1.0;Los De La Noria;Los De La Noria;633262.0;48.0;['corrido', 'musica mexicana', 'nueva musica mexicana', 'sierreno'];
4S9bKvuWXZnb4u03o8NwAe;1.0;Reyes On The Mic;Reyes On The Mic;1119.0;21.0;[];
4SAEbMLwPfOc6kHWbsKwsz;1.0;Jonáš Ledecký;Jonáš Ledecký;4.0;2.0;[];
4SCR6YIbMHllwHHM9NPCSF;1.0;Juno String Quartet;Juno String Quartet;4.0;6.0;[];
4SFFwLyZkySxdZAzUCmFRj;1.0;Bamboo;Bamboo;1150.0;9.0;[];
4SQUUGQBAKH0w73RjAnozc;1.0;Manecas Costa;Manecas Costa;41.0;34.0;[];
4SXPlxI5H5fY9JaVAjFqc1;1.0;MAEZTRO;MAEZTRO;112.0;15.0;[];
4SXv8hsiqJ0NLlWfbQYsID;1.0;Horacio Gracia;Horacio Gracia;30.0;0.0;[];
4SYZI21TrSG1SJEJTHwVId;1.0;101 Decybeli;101 Decybeli;316.0;5.0;[];
4ShejRCUdOpidh6MWXZERH;1.0;Ankita Sarkar;Ankita Sarkar;4.0;1.0;[];
4SniWApo3km8jt2PVMnyEK;1.0;Malket;Malket;1933.0;33.0;[];
4SqvYsTT1PBAXLc6zSkvL1;1.0;Lea Ismail;Lea Ismail;55.0;3.0;[];
4Ss7u0JvidxwtantiVMZ83;1.0;Di Young;Di Young;10779.0;45.0;[];
4StTEOkRUIwVA4di8mgxqg;1.0;Khaled 3gamy;Khaled 3gamy;5.0;11.0;[];
4Svhvvg0OdFm6zDqMqlTDN;1.0;Dj Kaio VDM;Dj Kaio VDM;87.0;31.0;[];
4T4Iw2jsjHVIYirEEZLfVm;1.0;Kimera;Kimera;1127.0;25.0;['turkce kadin rap'];
4T6xpPcefda8dDu9TF3Zal;1.0;J. Ariel;J. Ariel;94.0;8.0;[];
4T76cz8jNyCACoH40TjyVP;1.0;Shaer El Gheya;Shaer El Gheya;2.0;5.0;[];
4TH5DHRtzUUijYshUgKdby;1.0;B-RASTER;B-RASTER;262817.0;43.0;['mexican hip hop'];
4THrmMswDOvBoO4RQXS6RK;1.0;Machine Gun Funk;Machine Gun Funk;13.0;1.0;[];
4TIkbzRb0DgLNgvYFndhyP;1.0;Khưu Huy Vũ;Khưu Huy Vũ;2199.0;23.0;['vietnamese bolero', 'vinahouse'];
4TNexWI7dv1uLnWOIXpbY8;1.0;Grand Agent;Grand Agent;1384.0;14.0;[];
4TSLRQcJGybQuNA8ybueEy;1.0;Art of Tones;Art of Tones;9724.0;33.0;['disco house', 'minimal tech house'];
4TSc19UzeXfitDugKiKoU1;1.0;Pepe de Lucia;Pepe de Lucia;3852.0;27.0;['cante flamenco', 'flamenco', 'flamenco guitar'];
4TTs2WcxJN7SHkit06rSMg;1.0;Senthil Dass;Senthil Dass;120.0;42.0;[];
4TVjpVp6Xg1EW32RWQSDsR;1.0;Massiah;Massiah;2298.0;26.0;[];
4TYswX6bKUjM9rbEL7CMBH;1.0;YEJI & RYUJIN of ITZY;YEJI & RYUJIN of ITZY;3234.0;52.0;[];
4TfHtwsoHoCRoJVTz8WGjt;1.0;DJ Madskilz;DJ Madskilz;0.0;0.0;[];
4Tgckldx1Aq3eGdjsBig1I;1.0;Ashok Mastie;Ashok Mastie;534.0;42.0;['punjabi pop'];
4TgdGWqMfO5fl1GE89uD4K;1.0;Sowmya;Sowmya;24816.0;41.0;['carnatic', 'indian classical'];
4Tj610WghZ4IZUfbj2gBRA;1.0;Skazka Music;Skazka Music;23.0;17.0;[];
4Tl2VLYvyCfhI3HwMgSZ4a;1.0;Bonny Sengupta;Bonny Sengupta;59.0;17.0;[];
4TpZBEwqg7RE5h2pV2RL90;1.0;Mesut Can Tomay;Mesut Can Tomay;1899.0;22.0;[];
4TqlcgMFDryY96KWcvrhTv;1.0;Seraphine;Seraphine;105387.0;56.0;[];
4TtPGFl8psQJgMDEcI5oWZ;1.0;Ephrem J;Ephrem J;22217.0;40.0;['bachata'];
4TuSbcM9N0XoSrJDj06qtg;1.0;Saamou Skuu;Saamou Skuu;9849.0;42.0;['drill francais', 'rap francais'];
4U6JVqUGCdSW8Aas1qob6E;1.0;Viviane Chaix;Viviane Chaix;34.0;35.0;[];
4U7LBe0MSRTdDMZlcT62ZL;1.0;Pother;Pother;12.0;20.0;[];
4U8OX7NY4UWNmNSBbOCAYa;1.0;ENOPE;ENOPE;76.0;5.0;[];
4U9nsRTH2mr9L4UXEWqG5e;1.0;Bente;Bente;12869.0;45.0;['dutch pop'];['nl (1)']
4UB3ZR6pZOQXSaYVoP8Pry;1.0;Viceroy;Viceroy;265.0;12.0;[];
4UBTwDiXErlElhA7n0iHTj;1.0;DaniL.Mebius;DaniL.Mebius;0.0;0.0;[];
4UBbDzx1Rdp0qtxD2CccBD;1.0;June Banerjee;June Banerjee;2808.0;30.0;['bangla pop', 'modern bollywood'];
4UBl5Ny7y89gOnqp8AM0EH;1.0;Hiram Koopman;Hiram Koopman;14.0;12.0;[];
4UCclQB9uIxF9iiud2Sh9q;1.0;Jason;Jason;4243.0;32.0;[];
4UD22oUo1PpUfRhXkdPniL;1.0;kr1sh & T00N;kr1sh & T00N;9.0;1.0;[];
4UDDL9lJZlM1MRuOmo8FBA;1.0;Sonny;Sonny;4930.0;14.0;[];
4UDaVZj9eMOfZFEGrcrwqv;1.0;Jesse Clegg;Jesse Clegg;8883.0;28.0;['african rock', 'south african alternative', 'south african pop'];
4UDyoxAXo3N0WP8ObnfwKS;1.0;McTee;McTee;1.0;9.0;[];
4UGA0TDpRVVt2SCz8FZOMm;1.0;Un Corazón;Un Corazón;393803.0;59.0;['latin christian', 'latin worship'];
4ULGa4Z5VEXmc1XGd5fdWE;1.0;iNoah;iNoah;324.0;26.0;[];
4UQEw9Mz3MhICXNgkyfdbL;1.0;SUNNYBONE;SUNNYBONE;217.0;26.0;['thai trap'];
4USfOh8Jr7OzUqop04idd1;1.0;DJ Magrão o Vilão;DJ Magrão o Vilão;3.0;2.0;[];
4UZ5FiUj3GtUSdrk7Kz9Q4;1.0;Gangsta Lu;Gangsta Lu;13.0;3.0;[];
4UffC3o3JiLSg7pa5DpQbp;1.0;Mike Yung;Mike Yung;51181.0;37.0;['pop soul'];
4UohSp9DAmnCA9mgWqj8d1;1.0;Chocoholic;Chocoholic;3030.0;32.0;['japanese soul'];
4Uoi5pjdTmEWOaKU9VLYIR;1.0;Nolo Lopez;Nolo Lopez;678.0;25.0;[];
4UvhxP0pMVpaxIjQO7RNCF;1.0;Ninth;Ninth;1262.0;37.0;[];
4UyVFnvmvkWPMfJM5XM7JS;1.0;Willy Fontana;Willy Fontana;8.0;3.0;[];
4UzSYkghjem31drnSF6znu;1.0;DM;DM;880.0;31.0;['synthpop'];
4V0ywNkd8Ca96rMNhAem0G;1.0;DJ Marvel;DJ Marvel;396.0;20.0;['scratch'];
4V6Om8WdDxyoHGhpfgD9Mp;1.0;Tavo Rayo;Tavo Rayo;262.0;28.0;[];
4V77E8MyGPCCvvjVFbYQfS;1.0;Big Kuntry King;Big Kuntry King;78575.0;30.0;['atl hip hop', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap'];
4V7YYEpaR728F0TVkqvWeJ;1.0;Tman Express;Tman Express;38.0;7.0;[];
4V8h0dcXe6geut1aMZzVqs;1.0;Afreaux;Afreaux;3012.0;23.0;['deep tropical house'];
4V91yhFnYrVjpEoaRIDaiR;1.0;Dino MFU;Dino MFU;1408.0;27.0;['groove room'];
4VCmyu3rfgyaAPcW0oPpls;1.0;Omega;Omega;34.0;3.0;[];
4VG0TuOXWoubWo7dHzX6d3;1.0;Phil Adé;Phil Adé;4504.0;26.0;['dmv rap', 'soul flow'];
4VMZ9Y5PBa99qU3iRt5RnF;1.0;Redoar;Redoar;20.0;0.0;[];
4VVk1lRNSKpydsHgXvxXB3;1.0;Captayn Freeman;Captayn Freeman;301.0;18.0;[];
4Vc6dCJMVypUrW8qnAXY4V;1.0;Jay Parkin;Jay Parkin;4.0;15.0;[];
4ViIRQgQ8zJ1DkuaXWcyLu;1.0;Hiro;Hiro;32.0;29.0;[];
4VjVuN6ChJOzpF5Xj5fpgj;1.0;Free Stayla;Free Stayla;89069.0;43.0;['colombian hip hop'];
4VkQs39IBA4Af9gaqMskcK;1.0;LEVO;LEVO;4055.0;47.0;['new school turkce rap', 'turkce drill'];
4Vm8uAABsBz3Q2gbCPyElz;1.0;DJ Eduardo;DJ Eduardo;251.0;15.0;[];
4Vmpg6OeniHUswkd6sFkEV;1.0;Ten Town;Ten Town;0.0;2.0;[];
4Vn682Ae8VdPmeRvSkiSLp;1.0;Tanea;Tanea;184.0;7.0;[];
4VsaesICXLwHOtRdRjxpYf;1.0;Dominick Jocker;Dominick Jocker;14384.0;28.0;['russian dance pop', 'russian pop'];
4VtRkrTXBVyG16j89qgPjq;1.0;Any1;Any1;15.0;23.0;[];
4Vw2KdCztlYLPJ50bfzMas;1.0;Villaman;Villaman;2.0;3.0;[];
4Vy4r3LI5EujHDewjGuIp8;1.0;DJ LMB;DJ LMB;417.0;28.0;['rave funk'];
4WHIwrxGzplAND7Cgs7aCh;1.0;Gigi;Gigi;915.0;23.0;['schweizer rap'];
4WIHtGp8gqy1OYIYQkaelw;1.0;Kælderposen;Kælderposen;47.0;5.0;['danish hip hop'];
4WRkJpqyrKEdwhrFlCrI4A;1.0;Mc Junior Pk;Mc Junior Pk;30034.0;42.0;['funk bh'];
4WSI7wik5hJDmYD8f8IjSY;1.0;Eddy Việt;Eddy Việt;18.0;4.0;[];
4WUIuHPK2iKZ3IMgadzm0K;1.0;IISO;IISO;635.0;5.0;[];
4Wbl3vLb9qXJdyE6mWAExA;1.0;Beto;Beto;5395.0;32.0;['rap espanol'];
4WrJx8YoIbXaNY7pfbY0CL;1.0;Jiri Bartoska;Jiri Bartoska;10.0;15.0;[];
4WuAtmUUIC3LbE7E6eK0E8;1.0;Hamidu;Hamidu;132.0;10.0;[];
4WuvX5V4iZtHcixmLVnKKY;1.0;Guntars Racs;Guntars Racs;173.0;4.0;[];
4XA4s1jkzrBvaDprCZCCsv;1.0;The Charioteers;The Charioteers;372.0;11.0;['vocal harmony group'];
4XElpHwKLubHxfXQwWyyEY;1.0;Stickz;Stickz;14493.0;46.0;['uk drill', 'uk hip hop'];
4XG3TgASrkAnYdp58tWvLb;1.0;DJ Marfox;DJ Marfox;3987.0;11.0;['batida', 'kuduro antigo'];
4XGPVxjOsyADVR02CoHSZJ;1.0;Dziuny;Dziuny;346.0;19.0;[];
4XPSoHXFweGmHTtKl7QJjK;1.0;Roberto González;Roberto González;2484.0;25.0;[];
4XPmkusoYLS1cvgpHgQjiB;1.0;Long Nón Lá;Long Nón Lá;3726.0;17.0;[];
4XU8dozOz0okhDgr9Fq3eN;1.0;Mastrovita;Mastrovita;2857.0;29.0;[];
4XUTistHCGWiq1gCWNYAuT;1.0;D León Otra Vez;D León Otra Vez;25.0;6.0;[];
4XVhziV4quD1z8cWWhp4fe;1.0;Chris Nichols;Chris Nichols;165.0;38.0;[];
4Xhe8s10yLiuTzG7k1Kq4W;1.0;Christian Ponce;Christian Ponce;12991.0;43.0;['rap cristiano'];
4XiLTRzZ22sZ7PZ5XnuQV5;1.0;Haykal;Haykal;243.0;12.0;[];
4XiQeJFmHuA2HbuPBtEHLZ;1.0;Yawenthoo;Yawenthoo;107.0;20.0;[];
4Xwvz864z2uP3bwPcjKJjC;1.0;Alex Fernández;Alex Fernández;39990.0;49.0;['mariachi', 'nueva musica mexicana'];
4XyWI7ndw8mC2S80GO00r8;1.0;SEIN;SEIN;22.0;6.0;[];
4Y5HJP3oFOJ8UVBXHYWBgx;1.0;Tiro Loko;Tiro Loko;19515.0;55.0;['mexican hip hop'];
4Y6Qa7yh13LgAnYs1CLyRW;1.0;Nicalai;Nicalai;73.0;17.0;[];
4Y7BBsQMkrbvWdVLTDLxMv;1.0;El Guerrero Negro;El Guerrero Negro;155.0;1.0;[];
4Y8NDDstWnqZi2PrwB8dKR;1.0;Dimelo Yssa;Dimelo Yssa;1591.0;36.0;[];
4Y9WLkcmY5hFef5bFV8gNf;1.0;Suigeneris;Suigeneris;65786.0;45.0;['vapor trap'];
4YBHaih829EeU3MZ1bp9i7;1.0;Desmond Tutu;Desmond Tutu;67.0;7.0;['motivation'];
4YCMBr9I1zesFyMMyoc4pX;1.0;DUT2;DUT2;1022.0;31.0;[];
4YFStjXKeO2UA4phDIVVT4;1.0;Dazzo;Dazzo;0.0;0.0;[];
4YHIdOBiOUL9qASs0PYuVG;1.0;DJ MAGRONES;DJ MAGRONES;17665.0;33.0;['funk mtg'];
4YIOi9aFNviV1jRQeiNZgO;1.0;Reminisce;Reminisce;114314.0;43.0;['afropop', 'azontobeats', 'nigerian hip hop', 'nigerian pop'];
4YKAXhezV5Xeykcpitt6Ac;1.0;Zined;Zined;0.0;21.0;[];
4YLwLnHdVxGEoHW2CEpY8E;1.0;kreeps;kreeps;2.0;13.0;[];
4YURkxOtE9WWvMcYrmsVRg;1.0;HiDoraah;HiDoraah;1391.0;25.0;[];
4YWaklpWrE7GOkmXuMKI6i;1.0;Megaski;Megaski;5267.0;34.0;['rap francais'];
4YYCHckJCIZRGFzZDuLLx8;1.0;Egon Werler;Egon Werler;4889.0;43.0;[];
4YgACLaoEjPl4kVZ5WmBN9;1.0;Jerry Douglas;Jerry Douglas;46170.0;50.0;['bluegrass', 'instrumental bluegrass', 'jig and reel', 'progressive bluegrass'];
4Yif1nSb7ae3VZMBmChU2X;1.0;MC Deivinho Da DS;MC Deivinho Da DS;18.0;4.0;[];
4YkTtskXpLloNOyAiXwIMj;1.0;Don Hertz;Don Hertz;16.0;3.0;[];
4YlBDllKcEFrLtby1mqaEK;1.0;Audio88;Audio88;45513.0;45.0;['antideutsche', 'german alternative rap', 'german hip hop', 'german jazz rap'];
4YqiXtuxDZwf7he6apcqhI;1.0;Dbo;Dbo;98.0;19.0;[];
4Z1CxJhs6F9RGY84vEHpeJ;1.0;Nia;Nia;444.0;20.0;[];
4Z4AA4VE6yS9vOZdEXabS8;1.0;Elise Eriksen;Elise Eriksen;10458.0;25.0;[];
4Z6fYh9ANGOfOSylYE5gZz;1.0;DPR CLINE;DPR CLINE;1172.0;42.0;[];
4Z7pDQdpVdIxDQwYSt7jNQ;1.0;ТАХОМА;ТАХОМА;374.0;8.0;['bulgarian hip hop'];
4ZAUUpIJ66oheAF7IftdPK;1.0;Daily Squad;Daily Squad;619.0;15.0;[];
4ZNW7mlz1f3n109i6AFvFQ;1.0;Roses;Roses;29.0;1.0;[];
4ZNk4pFFvI85sdgjkFPBjI;1.0;La Goony Chonga;La Goony Chonga;54341.0;42.0;['neoperreo', 'trap queen'];
4ZPInhlYlpaCsk1vnHmKBP;1.0;Samuel Seo;Samuel Seo;37158.0;36.0;['k-indie', 'korean r&b'];
4ZPr4cSAKL0SdS2jY6pPbl;1.0;Thielly;Thielly;0.0;3.0;[];
4ZQ9CEFBY5RItFpuaIb51I;1.0;Shingo Nishinari;Shingo Nishinari;11701.0;35.0;['j-reggae', 'japanese underground rap'];
4ZS0VDUhrotJkaxNdGDWQA;1.0;Koushani mukherjee;Koushani mukherjee;28.0;16.0;[];
4ZVolhf7GCqhwdLyQheHpL;1.0;Doom Deca;Doom Deca;976.0;46.0;[];
4ZXileEaecdgKJKKvXgzbz;1.0;Super N£ro;Super N£ro;9.0;7.0;[];
4ZZaPbicmQeuSRcPlbv4o6;1.0;MeoKidd;MeoKidd;1569.0;29.0;['dutch drill'];
4ZbCEXmV3jLm4uyUAyYmw9;1.0;Baby;Baby;22.0;5.0;[];
4ZdE1jXbXHR4ryaeufJRDC;1.0;Manu Tj;Manu Tj;1480.0;9.0;[];
4Zda412x1VMIPuEAUdZ7Zy;1.0;St. Elmo;St. Elmo;63.0;14.0;[];
4ZdfxBMZeueha2yp9WduGV;1.0;Hoang Nhung;Hoang Nhung;637.0;18.0;[];
4ZfBNIp0NPkDK3Rcudxf05;1.0;Jay Music;Jay Music;94.0;20.0;[];
4ZfEELHfyKd4odAb6YfDFw;1.0;White Noise for Babies;White Noise for Babies;4911.0;69.0;['sleep'];
4ZfQcFvkjA5IYdp7fMDRxh;1.0;Mc Gerex;Mc Gerex;38.0;3.0;[];
4ZknxfV6pMMTWCESLnra6X;1.0;Laura Vass;Laura Vass;50878.0;32.0;['manele'];
4ZsQJxuwSPQKdwwSSsCenR;1.0;DJ Harry Lotay;DJ Harry Lotay;38.0;12.0;[];
4Zy6GdSq6dqwwOtqMLJ2BW;1.0;Tangi;Tangi;0.0;8.0;[];
4a8asYwblfRPbHxD6Oc7W4;1.0;Jeremiah Asiamah;Jeremiah Asiamah;837.0;29.0;[];
4aAL4xslrSXPGy1bhn1McH;1.0;Gwise;Gwise;179.0;13.0;[];
4aPGxr3Wfj22Iosp1omoHZ;1.0;Lu Mc;Lu Mc;1.0;3.0;[];
4aQTlZIr2VHGqAkSJG6XXh;1.0;APJ;APJ;188.0;24.0;[];
4aQY8buO08AQLaDOuLs6Yn;1.0;Jeremy McKinnon of A Day To Remember;Jeremy McKinnon of A Day To Remember;459.0;48.0;[];
4aTmeAJQIHvOYEpc5KxJ8x;1.0;um..;um..;16560.0;28.0;['experimental bass'];
4aXO87gfVvytBfZCWfyh34;1.0;Thiên Quang;Thiên Quang;9.0;2.0;[];
4aaNcLuTCMPH1arsuejdis;1.0;Banda Farallon;Banda Farallon;93.0;19.0;[];
4ab6n3r4PdQroLqLsnV2JZ;1.0;Lucas Morato;Lucas Morato;95141.0;41.0;['pagode', 'pagode novo'];
4ad9ON7MexarC0qa9q47Kf;1.0;Ti-Ben;Ti-Ben;0.0;0.0;[];
4ak8w8LmNVLnT4sULNEimt;1.0;Mahoota;Mahoota;578.0;30.0;[];
4axSNjwNJoWLJM6HPqxEzz;1.0;Alejandro Ramirez Suarez;Alejandro Ramirez Suarez;19.0;16.0;[];
4ayvrIWGJzSwPkachg7vBQ;1.0;Pushkin;Pushkin;309.0;27.0;[];
4b0Zi3RZUUv8QdkBkMhc8x;1.0;Dhruv Bhola;Dhruv Bhola;129.0;36.0;[];
4b7i6N8x84rGKrdzlPbNyt;1.0;Bdp Music;Bdp Music;141.0;39.0;[];
4bEYhzp8Wyci8neQNFxpbt;1.0;Liric Traffic;Liric Traffic;2676.0;14.0;['rap ecuatoriano'];
4bOqW6xGi7n9315ErmJ2Um;1.0;Sunny M.R.;Sunny M.R.;6779.0;37.0;['indian lo-fi'];
4bP00ULIcJnMrt76uXWnGY;1.0;Sissa;Sissa;371.0;5.0;['progressive electro house'];
4bQVaGW3P8fUU9SY0JhjhD;1.0;Kamelito;Kamelito;12.0;25.0;[];
4bRzEClhbxkuCmFB5aJWop;1.0;DJ ALEX DA BJ;DJ ALEX DA BJ;6.0;1.0;[];
4bU0hn5DrnaR7HaoaLaJ0Z;1.0;Amadou Et Mariam;Amadou Et Mariam;2083.0;6.0;['afropop', 'mande pop', 'world'];
4bU2sBWgXJtViut3q68o5m;1.0;Moojo;Moojo;7155.0;47.0;['afro house'];
4bWVepUQXFOTTC9TkbhNVt;1.0;KXLLYXU;KXLLYXU;11648.0;50.0;['drift phonk'];
4bZufo36qTUnnCKV0T4oHS;1.0;Proo Thunwa;Proo Thunwa;23.0;32.0;[];
4batkZmOiFV9GBg5L5cRkD;1.0;DJ Lennard;DJ Lennard;360.0;10.0;[];
4bbKZi7t8CaAYqrpe37asy;1.0;Shaun Sloan;Shaun Sloan;4760.0;32.0;['philly rap'];
4bdVhqWUYJo5n6evj621t7;1.0;TuuriUli;TuuriUli;162.0;15.0;[];
4bpAQx8qPN4P6sVj6NX8uu;1.0;Kryzzian;Kryzzian;6.0;2.0;[];
4btCAKNquYQ6fhrocy2QDm;1.0;Grey Music Family;Grey Music Family;338.0;49.0;[];
4buYXWZmNA3ngBUgCaCurU;1.0;Jack & Cooper;Jack & Cooper;0.0;0.0;[];
4bwgDHOy6xkx17R18AeQPC;1.0;Guayo;Guayo;603.0;25.0;[];
4c21TuhwIqBZLEpwVRWrgZ;1.0;Nina de Juan;Nina de Juan;856.0;41.0;[];
4cIaHQQ9yH80Nh9CiZJBQL;1.0;Mirdza Zivere;Mirdza Zivere;1016.0;18.0;['latvian pop'];
4cJG3fPGP07tz1UV050Mwa;1.0;Simeon [CH];Simeon [CH];210.0;24.0;[];
4cYbf45YbZptNISnhay0xH;1.0;ROA;ROA;1521.0;40.0;[];
